Year,Acres,Latitude,Longitude
2017,1.267252496,33.43743866,-86.10990234
2017,1.267258289,33.43761647,-86.10947664
2017,1.267264082,33.43779428,-86.10905094
2017,1.267269875,33.4379721,-86.10862524
2017,1.267275667,33.43814991,-86.10819953
2017,1.26728146,33.43832772,-86.10777383
2017,1.267287253,33.43850554,-86.10734813
2017,1.267293046,33.43868335,-86.10692243
2017,1.267298839,33.43886117,-86.10649673
2017,1.267304631,33.43903898,-86.10607103
2017,1.267310424,33.43921679,-86.10564533
2017,1.267316217,33.43939461,-86.10521962
2017,1.26732201,33.43957242,-86.10479392
2017,1.267327802,33.43975023,-86.10436822
2017,1.267333595,33.43992805,-86.10394252
2017,1.267339388,33.44010586,-86.10351682
2017,1.267345181,33.44028367,-86.10309112
2017,1.267350974,33.44046149,-86.10266541
2017,1.267356766,33.4406393,-86.10223971
2017,1.267362559,33.44081712,-86.10181401
2017,1.267368352,33.44099493,-86.10138831
2017,1.267374145,33.44117274,-86.10096261
2017,1.267379937,33.44135056,-86.10053691
2017,1.26738573,33.44152837,-86.10011121
2017,1.267391523,33.44170618,-86.0996855
2017,1.267397316,33.441884,-86.0992598
2017,1.267403109,33.44206181,-86.0988341
2017,1.267408901,33.44223962,-86.0984084
2017,1.267414694,33.44241744,-86.0979827
2017,1.267420487,33.44259525,-86.097557
2017,1.26742628,33.44277307,-86.09713129
2017,1.267432073,33.44295088,-86.09670559
2017,1.267437865,33.44312869,-86.09627989
2017,1.267443658,33.44330651,-86.09585419
2017,1.267449451,33.44348432,-86.09542849
2017,1.267455244,33.44366213,-86.09500279
2017,1.267461036,33.44383995,-86.09457709
2017,1.267466829,33.44401776,-86.09415138
2017,1.267472622,33.44419557,-86.09372568
2017,1.267478415,33.44437339,-86.09329998
2017,1.267484208,33.4445512,-86.09287428
2017,1.26749,33.44472902,-86.09244858
2017,1.267495793,33.44490683,-86.09202288
2017,1.267501586,33.44508464,-86.09159717
2017,1.267507379,33.44526246,-86.09117147
2017,1.267513171,33.44544027,-86.09074577
2017,1.267518964,33.44561808,-86.09032007
2017,1.267524757,33.4457959,-86.08989437
2017,1.26753055,33.44597371,-86.08946867
2017,1.267536343,33.44615152,-86.08904297
2017,1.267542135,33.44632934,-86.08861726
2017,1.267547928,33.44650715,-86.08819156
2017,1.267553721,33.44668497,-86.08776586
2017,1.267559514,33.44686278,-86.08734016
2017,1.267565307,33.44704059,-86.08691446
2017,1.267571099,33.44721841,-86.08648876
2017,1.267576892,33.44739622,-86.08606305
2017,1.267582685,33.44757403,-86.08563735
2017,1.267588478,33.44775185,-86.08521165
2017,1.26759427,33.44792966,-86.08478595
2017,1.267600063,33.44810747,-86.08436025
2017,1.267605856,33.44828529,-86.08393455
2017,1.267611649,33.4484631,-86.08350885
2017,1.267617442,33.44864092,-86.08308314
2017,1.267623234,33.44881873,-86.08265744
2017,1.267629027,33.44899654,-86.08223174
2017,1.26763482,33.44917436,-86.08180604
2017,1.267640613,33.44935217,-86.08138034
2017,1.267646405,33.44952998,-86.08095464
2017,1.267652198,33.4497078,-86.08052893
2017,1.267657991,33.44988561,-86.08010323
2017,1.267663784,33.45006342,-86.07967753
2017,1.267669577,33.45024124,-86.07925183
2017,1.267675369,33.45041905,-86.07882613
2017,1.267681162,33.45059687,-86.07840043
2017,1.267686955,33.45077468,-86.07797473
2017,1.267692748,33.45095249,-86.07754902
2017,1.267698541,33.45113031,-86.07712332
2017,1.267704333,33.45130812,-86.07669762
2017,1.267710126,33.45148593,-86.07627192
2017,1.267715919,33.45166375,-86.07584622
2017,1.267721712,33.45184156,-86.07542052
2017,1.267727504,33.45201937,-86.07499481
2017,1.267733297,33.45219719,-86.07456911
2017,1.26773909,33.452375,-86.07414341
2017,1.267744883,33.45255282,-86.07371771
2017,1.267750676,33.45273063,-86.07329201
2017,1.267756468,33.45290844,-86.07286631
2017,1.267762261,33.45308626,-86.07244061
2017,1.267768054,33.45326407,-86.0720149
2017,1.267773847,33.45344188,-86.0715892
2017,1.26777964,33.4536197,-86.0711635
2017,1.267785432,33.45379751,-86.0707378
2017,1.267791225,33.45397532,-86.0703121
2017,1.267797018,33.45415314,-86.0698864
2017,1.267802811,33.45433095,-86.06946069
2017,1.267808603,33.45450877,-86.06903499
2017,1.267814396,33.45468658,-86.06860929
2017,1.267820189,33.45486439,-86.06818359
2017,1.267825982,33.45504221,-86.06775789
2017,1.267831775,33.45522002,-86.06733219
2017,1.267837567,33.45539783,-86.06690649
2017,1.26784336,33.45557565,-86.06648078
2017,1.267849153,33.45575346,-86.06605508
2017,1.267854946,33.45593127,-86.06562938
2017,1.267860738,33.45610909,-86.06520368
2017,1.267866531,33.4562869,-86.06477798
2017,1.267872324,33.45646472,-86.06435228
2017,1.267878117,33.45664253,-86.06392657
2017,1.26788391,33.45682034,-86.06350087
2017,1.267889702,33.45699816,-86.06307517
2017,1.267895495,33.45717597,-86.06264947
2017,1.267901288,33.45735378,-86.06222377
2017,1.267907081,33.4575316,-86.06179807
2017,1.267912874,33.45770941,-86.06137237
2017,1.267918666,33.45788722,-86.06094666
2017,1.267924459,33.45806504,-86.06052096
2017,1.267930252,33.45824285,-86.06009526
2017,1.267936045,33.45842067,-86.05966956
2017,1.267941837,33.45859848,-86.05924386
2017,1.26794763,33.45877629,-86.05881816
2017,1.267953423,33.45895411,-86.05839245
2017,1.267959216,33.45913192,-86.05796675
2017,1.267965009,33.45930973,-86.05754105
2017,1.267970801,33.45948755,-86.05711535
2017,1.267976594,33.45966536,-86.05668965
2017,1.267982387,33.45984317,-86.05626395
2017,1.26798818,33.46002099,-86.05583825
2017,1.267993972,33.4601988,-86.05541254
2017,1.267999765,33.46037662,-86.05498684
2017,1.268005558,33.46055443,-86.05456114
2017,1.268011351,33.46073224,-86.05413544
2017,1.268017144,33.46091006,-86.05370974
2017,1.268022936,33.46108787,-86.05328404
2017,1.268028729,33.46126568,-86.05285833
2017,1.268034522,33.4614435,-86.05243263
2017,1.268040315,33.46162131,-86.05200693
2017,1.268046108,33.46179912,-86.05158123
2017,1.2680519,33.46197694,-86.05115553
2017,1.268057693,33.46215475,-86.05072983
2017,1.268063486,33.46233257,-86.05030412
2017,1.268069279,33.46251038,-86.04987842
2017,1.268075071,33.46268819,-86.04945272
2017,1.268080864,33.46286601,-86.04902702
2017,1.268086657,33.46304382,-86.04860132
2017,1.26809245,33.46322163,-86.04817562
2017,1.268098243,33.46339945,-86.04774992
2017,1.268104035,33.46357726,-86.04732421
2017,1.268109828,33.46375507,-86.04689851
2017,1.268115621,33.46393289,-86.04647281
2017,1.268121414,33.4641107,-86.04604711
2017,1.268127206,33.46428852,-86.04562141
2017,1.268132999,33.46446633,-86.04519571
2017,1.268138792,33.46464414,-86.04477
2017,1.268144585,33.46482196,-86.0443443
2017,1.268150378,33.46499977,-86.0439186
2017,1.26815617,33.46517758,-86.0434929
2017,1.268161963,33.4653554,-86.0430672
2017,1.268167756,33.46553321,-86.0426415
2017,1.268173549,33.46571102,-86.0422158
2017,1.268179342,33.46588884,-86.04179009
2017,1.268185134,33.46606665,-86.04136439
2017,1.268190927,33.46624447,-86.04093869
2017,1.26819672,33.46642228,-86.04051299
2017,1.268202513,33.46660009,-86.04008729
2017,1.268208305,33.46677791,-86.03966159
2017,1.268214098,33.46695572,-86.03923588
2017,1.268219891,33.46713353,-86.03881018
2017,1.268225684,33.46731135,-86.03838448
2017,1.268231477,33.46748916,-86.03795878
2017,1.268237269,33.46766697,-86.03753308
2017,1.268243062,33.46784479,-86.03710738
2017,1.268248855,33.4680226,-86.03668168
2017,1.268254648,33.46820042,-86.03625597
2017,1.26826044,33.46837823,-86.03583027
2017,1.268266233,33.46855604,-86.03540457
2017,1.268272026,33.46873386,-86.03497887
2017,1.268277819,33.46891167,-86.03455317
2017,1.268283612,33.46908948,-86.03412747
2017,1.268289404,33.4692673,-86.03370176
2017,1.268295197,33.46944511,-86.03327606
2017,1.26830099,33.46962292,-86.03285036
2017,1.268306783,33.46980074,-86.03242466
2017,1.268312576,33.46997855,-86.03199896
2017,1.268318368,33.47015637,-86.03157326
2017,1.268324161,33.47033418,-86.03114756
2017,1.268329954,33.47051199,-86.03072185
2017,1.268335747,33.47068981,-86.03029615
2017,1.268341539,33.47086762,-86.02987045
2017,1.268347332,33.47104543,-86.02944475
2017,1.268353125,33.47122325,-86.02901905
2017,1.268358918,33.47140106,-86.02859335
2017,1.268364711,33.47157887,-86.02816764
2017,1.268370503,33.47175669,-86.02774194
2017,1.268376296,33.4719345,-86.02731624
2017,1.268382089,33.47211232,-86.02689054
2017,1.268387882,33.47229013,-86.02646484
2017,1.268393675,33.47246794,-86.02603914
2017,1.268399467,33.47264576,-86.02561344
2017,1.26840526,33.47282357,-86.02518773
2017,1.268411053,33.47300138,-86.02476203
2017,1.268416846,33.4731792,-86.02433633
2017,1.268422638,33.47335701,-86.02391063
2017,1.268428431,33.47353482,-86.02348493
2017,1.268434224,33.47371264,-86.02305923
2017,1.268440017,33.47389045,-86.02263352
2017,1.26844581,33.47406827,-86.02220782
2017,1.268451602,33.47424608,-86.02178212
2017,1.268457395,33.47442389,-86.02135642
2017,1.268463188,33.47460171,-86.02093072
2017,1.268468981,33.47477952,-86.02050502
2017,1.268474773,33.47495733,-86.02007932
2017,1.268480566,33.47513515,-86.01965361
2017,1.268486359,33.47531296,-86.01922791
2017,1.268492152,33.47549077,-86.01880221
2017,1.268497945,33.47566859,-86.01837651
2017,1.268503737,33.4758464,-86.01795081
2017,1.26850953,33.47602422,-86.01752511
2017,1.268515323,33.47620203,-86.0170994
2017,1.268521116,33.47637984,-86.0166737
2017,1.268526909,33.47655766,-86.016248
2017,1.268532701,33.47673547,-86.0158223
2017,1.268538494,33.47691328,-86.0153966
2017,1.268544287,33.4770911,-86.0149709
2017,1.26855008,33.47726891,-86.0145452
2017,1.268555872,33.47744672,-86.01411949
2017,1.268561665,33.47762454,-86.01369379
2017,1.268567458,33.47780235,-86.01326809
2017,1.268573251,33.47798017,-86.01284239
2017,1.268579044,33.47815798,-86.01241669
2017,1.268584836,33.47833579,-86.01199099
2017,1.268590629,33.47851361,-86.01156528
2017,1.268596422,33.47869142,-86.01113958
2017,1.268602215,33.47886923,-86.01071388
2017,1.268608007,33.47904705,-86.01028818
2017,1.2686138,33.47922486,-86.00986248
2017,1.268619593,33.47940267,-86.00943678
2017,1.268625386,33.47958049,-86.00901108
2017,1.268631179,33.4797583,-86.00858537
2017,1.268636971,33.47993612,-86.00815967
2017,1.268642764,33.48011393,-86.00773397
2017,1.268648557,33.48029174,-86.00730827
2017,1.26865435,33.48046956,-86.00688257
2017,1.268660143,33.48064737,-86.00645687
2017,1.268665935,33.48082518,-86.00603116
2017,1.268671728,33.481003,-86.00560546
2017,1.268677521,33.48118081,-86.00517976
2017,1.268683314,33.48135862,-86.00475406
2017,1.268689106,33.48153644,-86.00432836
2017,1.268694899,33.48171425,-86.00390266
2017,1.268700692,33.48189207,-86.00347696
2017,1.268706485,33.48206988,-86.00305125
2017,1.268712278,33.48224769,-86.00262555
2017,1.26871807,33.48242551,-86.00219985
2017,1.268723863,33.48260332,-86.00177415
2017,1.268729656,33.48278113,-86.00134845
2017,1.268735449,33.48295895,-86.00092275
2017,1.268741241,33.48313676,-86.00049704
2017,1.268747034,33.48331457,-86.00007134
2017,1.268752827,33.48349239,-85.99964564
2017,1.26875862,33.4836702,-85.99921994
2017,1.268764413,33.48384802,-85.99879424
2017,1.268770205,33.48402583,-85.99836854
2017,1.268775998,33.48420364,-85.99794284
2017,1.268781791,33.48438146,-85.99751713
2017,1.268787584,33.48455927,-85.99709143
2017,1.268793377,33.48473708,-85.99666573
2017,1.268799169,33.4849149,-85.99624003
2017,1.268804962,33.48509271,-85.99581433
2017,1.268810755,33.48527052,-85.99538863
2017,1.268816548,33.48544834,-85.99496292
2017,1.26882234,33.48562615,-85.99453722
2017,1.268828133,33.48580397,-85.99411152
2017,1.268833926,33.48598178,-85.99368582
2017,1.268839719,33.48615959,-85.99326012
2017,1.268845512,33.48633741,-85.99283442
2017,1.268851304,33.48651522,-85.99240872
2017,1.268857097,33.48669303,-85.99198301
2017,1.26886289,33.48687085,-85.99155731
2017,1.268868683,33.48704866,-85.99113161
2017,1.268874475,33.48722647,-85.99070591
2017,1.268880268,33.48740429,-85.99028021
2017,1.268886061,33.4875821,-85.98985451
2017,1.268891854,33.48775992,-85.9894288
2017,1.268897647,33.48793773,-85.9890031
2017,1.268903439,33.48811554,-85.9885774
2017,1.268909232,33.48829336,-85.9881517
2017,1.268915025,33.48847117,-85.987726
2017,1.268920818,33.48864898,-85.9873003
2017,1.268926611,33.4888268,-85.9868746
2017,1.268932403,33.48900461,-85.98644889
2017,1.268938196,33.48918242,-85.98602319
2017,1.268943989,33.48936024,-85.98559749
2017,1.268949782,33.48953805,-85.98517179
2017,1.268955574,33.48971587,-85.98474609
2017,1.268961367,33.48989368,-85.98432039
2017,1.26896716,33.49007149,-85.98389468
2017,1.268972953,33.49024931,-85.98346898
2017,1.268978746,33.49042712,-85.98304328
2017,1.268984538,33.49060493,-85.98261758
2017,1.268990331,33.49078275,-85.98219188
2017,1.268996124,33.49096056,-85.98176618
2017,1.269001917,33.49113837,-85.98134048
2017,1.26900771,33.49131619,-85.98091477
2017,1.269013502,33.491494,-85.98048907
2017,1.269019295,33.49167182,-85.98006337
2017,1.269025088,33.49184963,-85.97963767
2017,1.269030881,33.49202744,-85.97921197
2017,1.269036673,33.49220526,-85.97878627
2017,1.269042466,33.49238307,-85.97836056
2017,1.269048259,33.49256088,-85.97793486
2017,1.269054052,33.4927387,-85.97750916
2017,1.269059845,33.49291651,-85.97708346
2017,1.269065637,33.49309432,-85.97665776
2017,1.26907143,33.49327214,-85.97623206
2017,1.269077223,33.49344995,-85.97580636
2017,1.269083016,33.49362777,-85.97538065
2017,1.269088808,33.49380558,-85.97495495
2017,1.269094601,33.49398339,-85.97452925
2017,1.269100394,33.49416121,-85.97410355
2017,1.269106187,33.49433902,-85.97367785
2017,1.26911198,33.49451683,-85.97325215
2017,1.269117772,33.49469465,-85.97282644
2017,1.269123565,33.49487246,-85.97240074
2017,1.269129358,33.49505027,-85.97197504
2017,1.269135151,33.49522809,-85.97154934
2017,1.269140944,33.4954059,-85.97112364
2017,1.269146736,33.49558372,-85.97069794
2017,1.269152529,33.49576153,-85.97027224
2017,1.269158322,33.49593934,-85.96984653
2017,1.269164115,33.49611716,-85.96942083
2017,1.269169907,33.49629497,-85.96899513
2017,1.2691757,33.49647278,-85.96856943
2017,1.269181493,33.4966506,-85.96814373
2017,1.269187286,33.49682841,-85.96771803
2017,1.269193079,33.49700622,-85.96729232
2017,1.269198871,33.49718404,-85.96686662
2017,1.269204664,33.49736185,-85.96644092
2017,1.269210457,33.49753967,-85.96601522
2017,1.26921625,33.49771748,-85.96558952
2017,1.269222042,33.49789529,-85.96516382
2017,1.269227835,33.49807311,-85.96473812
2017,1.269233628,33.49825092,-85.96431241
2017,1.269239421,33.49842873,-85.96388671
2017,1.269245214,33.49860655,-85.96346101
2017,1.269251006,33.49878436,-85.96303531
2017,1.269256799,33.49896217,-85.96260961
2017,1.269262592,33.49913999,-85.96218391
2017,1.269268385,33.4993178,-85.9617582
2017,1.269274178,33.49949562,-85.9613325
2017,1.26927997,33.49967343,-85.9609068
2017,1.269285763,33.49985124,-85.9604811
2017,1.269291556,33.50002906,-85.9600554
2017,1.269297349,33.50020687,-85.9596297
2017,1.269303141,33.50038468,-85.959204
2017,1.269308934,33.5005625,-85.95877829
2017,1.269314727,33.50074031,-85.95835259
2017,1.26932052,33.50091812,-85.95792689
2017,1.269326313,33.50109594,-85.95750119
2017,1.269332105,33.50127375,-85.95707549
2017,1.269337898,33.50145157,-85.95664979
2017,1.269343691,33.50162938,-85.95622408
2017,1.269349484,33.50180719,-85.95579838
2017,1.269355276,33.50198501,-85.95537268
2017,1.269361069,33.50216282,-85.95494698
2017,1.269366862,33.50234063,-85.95452128
2017,1.269372655,33.50251845,-85.95409558
2017,1.269378448,33.50269626,-85.95366988
2017,1.26938424,33.50287407,-85.95324417
2017,1.269390033,33.50305189,-85.95281847
2017,1.269395826,33.5032297,-85.95239277
2017,1.269401619,33.50340752,-85.95196707
2017,1.269407412,33.50358533,-85.95154137
2017,1.269413204,33.50376314,-85.95111567
2017,1.269418997,33.50394096,-85.95068996
2017,1.26942479,33.50411877,-85.95026426
2017,1.269430583,33.50429658,-85.94983856
2017,1.269436375,33.5044744,-85.94941286
2017,1.269442168,33.50465221,-85.94898716
2017,1.269447961,33.50483002,-85.94856146
2017,1.269453754,33.50500784,-85.94813576
2017,1.269459547,33.50518565,-85.94771005
2017,1.269465339,33.50536347,-85.94728435
2017,1.269471132,33.50554128,-85.94685865
2017,1.269476925,33.50571909,-85.94643295
2017,1.269482718,33.50589691,-85.94600725
2017,1.26948851,33.50607472,-85.94558155
2017,1.269494303,33.50625253,-85.94515584
2017,1.269500096,33.50643035,-85.94473014
2017,1.269505889,33.50660816,-85.94430444
2017,1.269511682,33.50678597,-85.94387874
2017,1.269517474,33.50696379,-85.94345304
2017,1.269523267,33.5071416,-85.94302734
2017,1.26952906,33.50731942,-85.94260164
2017,1.269534853,33.50749723,-85.94217593
2017,1.269540646,33.50767504,-85.94175023
2017,1.269546438,33.50785286,-85.94132453
2017,1.269552231,33.50803067,-85.94089883
2017,1.269558024,33.50820848,-85.94047313
2017,1.269563817,33.5083863,-85.94004743
2017,1.269569609,33.50856411,-85.93962172
2017,1.269575402,33.50874192,-85.93919602
2017,1.269581195,33.50891974,-85.93877032
2017,1.269586988,33.50909755,-85.93834462
2017,1.269592781,33.50927537,-85.93791892
2017,1.269598573,33.50945318,-85.93749322
2017,1.269604366,33.50963099,-85.93706752
2017,1.269610159,33.50980881,-85.93664181
2017,1.269615952,33.50998662,-85.93621611
2017,1.269621745,33.51016443,-85.93579041
2017,1.269627537,33.51034225,-85.93536471
2017,1.26963333,33.51052006,-85.93493901
2017,1.269639123,33.51069787,-85.93451331
2017,1.269644916,33.51087569,-85.9340876
2017,1.269650708,33.5110535,-85.9336619
2017,1.269656501,33.51123132,-85.9332362
2017,1.269662294,33.51140913,-85.9328105
2017,1.269668087,33.51158694,-85.9323848
2017,1.26967388,33.51176476,-85.9319591
2017,1.269679672,33.51194257,-85.9315334
2017,1.269685465,33.51212038,-85.93110769
2017,1.269691258,33.5122982,-85.93068199
2017,1.269697051,33.51247601,-85.93025629
2017,1.269702843,33.51265382,-85.92983059
2017,1.269708636,33.51283164,-85.92940489
2017,1.269714429,33.51300945,-85.92897919
2017,1.269720222,33.51318727,-85.92855348
2017,1.269726015,33.51336508,-85.92812778
2017,1.269731807,33.51354289,-85.92770208
2017,1.2697376,33.51372071,-85.92727638
2017,1.269743393,33.51389852,-85.92685068
2017,1.269749186,33.51407633,-85.92642498
2017,1.269754979,33.51425415,-85.92599928
2017,1.269760771,33.51443196,-85.92557357
2017,1.269766564,33.51460977,-85.92514787
2017,1.269772357,33.51478759,-85.92472217
2017,1.26977815,33.5149654,-85.92429647
2017,1.269783942,33.51514322,-85.92387077
2017,1.269789735,33.51532103,-85.92344507
2017,1.269795528,33.51549884,-85.92301936
2017,1.269801321,33.51567666,-85.92259366
2017,1.269807114,33.51585447,-85.92216796
2017,1.269812906,33.51603228,-85.92174226
2017,1.269818699,33.5162101,-85.92131656
2017,1.269824492,33.51638791,-85.92089086
2017,1.269830285,33.51656572,-85.92046516
2017,1.269836077,33.51674354,-85.92003945
2017,1.26984187,33.51692135,-85.91961375
2017,1.269847663,33.51709917,-85.91918805
2017,1.269853456,33.51727698,-85.91876235
2017,1.269859249,33.51745479,-85.91833665
2017,1.269865041,33.51763261,-85.91791095
2017,1.269870834,33.51781042,-85.91748524
2017,1.269876627,33.51798823,-85.91705954
2017,1.26988242,33.51816605,-85.91663384
2017,1.269888213,33.51834386,-85.91620814
2017,1.269894005,33.51852167,-85.91578244
2017,1.269899798,33.51869949,-85.91535674
2017,1.269905591,33.5188773,-85.91493104
2017,1.269911384,33.51905512,-85.91450533
2017,1.269917176,33.51923293,-85.91407963
2017,1.269922969,33.51941074,-85.91365393
2017,1.269928762,33.51958856,-85.91322823
2017,1.269934555,33.51976637,-85.91280253
2017,1.269940348,33.51994418,-85.91237683
2017,1.26994614,33.520122,-85.91195112
2017,1.269951933,33.52029981,-85.91152542
2017,1.269957726,33.52047762,-85.91109972
2017,1.269963519,33.52065544,-85.91067402
2017,1.269969311,33.52083325,-85.91024832
2017,1.269975104,33.52101107,-85.90982262
2017,1.269980897,33.52118888,-85.90939692
2017,1.26998669,33.52136669,-85.90897121
2017,1.269992483,33.52154451,-85.90854551
2017,1.269998275,33.52172232,-85.90811981
2017,1.270004068,33.52190013,-85.90769411
2017,1.270009861,33.52207795,-85.90726841
2017,1.270015654,33.52225576,-85.90684271
2017,1.270021447,33.52243357,-85.906417
2017,1.270027239,33.52261139,-85.9059913
2017,1.270033032,33.5227892,-85.9055656
2017,1.270038825,33.52296702,-85.9051399
2017,1.270044618,33.52314483,-85.9047142
2017,1.27005041,33.52332264,-85.9042885
2017,1.270056203,33.52350046,-85.9038628
2017,1.270061996,33.52367827,-85.90343709
2017,1.270067789,33.52385608,-85.90301139
2017,1.270073582,33.5240339,-85.90258569
2017,1.270079374,33.52421171,-85.90215999
2017,1.270085167,33.52438952,-85.90173429
2017,1.27009096,33.52456734,-85.90130859
2017,1.270096753,33.52474515,-85.90088288
2017,1.270102545,33.52492297,-85.90045718
2017,1.270108338,33.52510078,-85.90003148
2017,1.270114131,33.52527859,-85.89960578
2017,1.270119924,33.52545641,-85.89918008
2017,1.270125717,33.52563422,-85.89875438
2017,1.270131509,33.52581203,-85.89832868
2017,1.270137302,33.52598985,-85.89790297
2017,1.270143095,33.52616766,-85.89747727
2017,1.270148888,33.52634547,-85.89705157
2017,1.270154681,33.52652329,-85.89662587
2017,1.270160473,33.5267011,-85.89620017
2017,1.270166266,33.52687892,-85.89577447
2017,1.270172059,33.52705673,-85.89534876
2017,1.270177852,33.52723454,-85.89492306
2017,1.270183644,33.52741236,-85.89449736
2017,1.270189437,33.52759017,-85.89407166
2017,1.27019523,33.52776798,-85.89364596
2017,1.270201023,33.5279458,-85.89322026
2017,1.270206816,33.52812361,-85.89279456
2017,1.270212608,33.52830142,-85.89236885
2017,1.270218401,33.52847924,-85.89194315
2017,1.270224194,33.52865705,-85.89151745
2017,1.270229987,33.52883487,-85.89109175
2017,1.27023578,33.52901268,-85.89066605
2017,1.270241572,33.52919049,-85.89024035
2017,1.270247365,33.52936831,-85.88981464
2017,1.270253158,33.52954612,-85.88938894
2017,1.270258951,33.52972393,-85.88896324
2017,1.270264743,33.52990175,-85.88853754
2017,1.270270536,33.53007956,-85.88811184
2017,1.270276329,33.53025737,-85.88768614
2017,1.270282122,33.53043519,-85.88726044
2017,1.270287915,33.530613,-85.88683473
2017,1.270293707,33.53079082,-85.88640903
2017,1.2702995,33.53096863,-85.88598333
2017,1.270305293,33.53114644,-85.88555763
2017,1.270311086,33.53132426,-85.88513193
2017,1.270316878,33.53150207,-85.88470623
2017,1.270322671,33.53167988,-85.88428052
2017,1.270328464,33.5318577,-85.88385482
2017,1.270334257,33.53203551,-85.88342912
2017,1.27034005,33.53221332,-85.88300342
2017,1.270345842,33.53239114,-85.88257772
2017,1.270351635,33.53256895,-85.88215202
2017,1.270357428,33.53274677,-85.88172631
2017,1.270363221,33.53292458,-85.88130061
2017,1.270369014,33.53310239,-85.88087491
2017,1.270374806,33.53328021,-85.88044921
2017,1.270380599,33.53345802,-85.88002351
2017,1.270386392,33.53363583,-85.87959781
2017,1.270392185,33.53381365,-85.87917211
2017,1.270397977,33.53399146,-85.8787464
2017,1.27040377,33.53416927,-85.8783207
2017,1.270409563,33.53434709,-85.877895
2017,1.270415356,33.5345249,-85.8774693
2017,1.270421149,33.53470272,-85.8770436
2017,1.270426941,33.53488053,-85.8766179
2017,1.270432734,33.53505834,-85.87619219
2017,1.270438527,33.53523616,-85.87576649
2017,1.27044432,33.53541397,-85.87534079
2017,1.270450112,33.53559178,-85.87491509
2017,1.270455905,33.5357696,-85.87448939
2017,1.270461698,33.53594741,-85.87406369
2017,1.270467491,33.53612522,-85.87363799
2017,1.270473284,33.53630304,-85.87321228
2017,1.270479076,33.53648085,-85.87278658
2017,1.270484869,33.53665867,-85.87236088
2017,1.270490662,33.53683648,-85.87193518
2017,1.270496455,33.53701429,-85.87150948
2017,1.270502248,33.53719211,-85.87108378
2017,1.27050804,33.53736992,-85.87065807
2017,1.270513833,33.53754773,-85.87023237
2017,1.270519626,33.53772555,-85.86980667
2017,1.270525419,33.53790336,-85.86938097
2017,1.270531211,33.53808117,-85.86895527
2017,1.270537004,33.53825899,-85.86852957
2017,1.270542797,33.5384368,-85.86810387
2017,1.27054859,33.53861462,-85.86767816
2017,1.270554383,33.53879243,-85.86725246
2017,1.270560175,33.53897024,-85.86682676
2017,1.270565968,33.53914806,-85.86640106
2017,1.270571761,33.53932587,-85.86597536
2017,1.270577554,33.53950368,-85.86554966
2017,1.270583346,33.5396815,-85.86512395
2017,1.270589139,33.53985931,-85.86469825
2017,1.270594932,33.54003712,-85.86427255
2017,1.270600725,33.54021494,-85.86384685
2017,1.270606518,33.54039275,-85.86342115
2017,1.27061231,33.54057057,-85.86299545
2017,1.270618103,33.54074838,-85.86256975
2017,1.270623896,33.54092619,-85.86214404
2017,1.270629689,33.54110401,-85.86171834
2017,1.270635482,33.54128182,-85.86129264
2017,1.270641274,33.54145963,-85.86086694
2017,1.270647067,33.54163745,-85.86044124
2017,1.27065286,33.54181526,-85.86001554
2017,1.270658653,33.54199307,-85.85958983
2017,1.270664445,33.54217089,-85.85916413
2017,1.270670238,33.5423487,-85.85873843
2017,1.270676031,33.54252652,-85.85831273
2017,1.270681824,33.54270433,-85.85788703
2017,1.270687617,33.54288214,-85.85746133
2017,1.270693409,33.54305996,-85.85703563
2017,1.270699202,33.54323777,-85.85660992
2017,1.270704995,33.54341558,-85.85618422
2017,1.270710788,33.5435934,-85.85575852
2017,1.27071658,33.54377121,-85.85533282
2017,1.270722373,33.54394902,-85.85490712
2017,1.270728166,33.54412684,-85.85448142
2017,1.270733959,33.54430465,-85.85405571
2017,1.270739752,33.54448247,-85.85363001
2017,1.270745544,33.54466028,-85.85320431
2017,1.270751337,33.54483809,-85.85277861
2017,1.27075713,33.54501591,-85.85235291
2017,1.270762923,33.54519372,-85.85192721
2017,1.270768716,33.54537153,-85.85150151
2017,1.270774508,33.54554935,-85.8510758
2017,1.270780301,33.54572716,-85.8506501
2017,1.270786094,33.54590497,-85.8502244
2017,1.270791887,33.54608279,-85.8497987
2017,1.270797679,33.5462606,-85.849373
2017,1.270803472,33.54643842,-85.8489473
2017,1.270809265,33.54661623,-85.84852159
2017,1.270815058,33.54679404,-85.84809589
2017,1.270820851,33.54697186,-85.84767019
2017,1.270826643,33.54714967,-85.84724449
2017,1.270832436,33.54732748,-85.84681879
2017,1.270838229,33.5475053,-85.84639309
2017,1.270844022,33.54768311,-85.84596739
2017,1.270849815,33.54786092,-85.84554168
2017,1.270855607,33.54803874,-85.84511598
2017,1.2708614,33.54821655,-85.84469028
2017,1.270867193,33.54839437,-85.84426458
2017,1.270872986,33.54857218,-85.84383888
2017,1.270878778,33.54874999,-85.84341318
2017,1.270884571,33.54892781,-85.84298747
2017,1.270890364,33.54910562,-85.84256177
2017,1.270896157,33.54928343,-85.84213607
2017,1.27090195,33.54946125,-85.84171037
2017,1.270907742,33.54963906,-85.84128467
2017,1.270913535,33.54981687,-85.84085897
2017,1.270919328,33.54999469,-85.84043327
2017,1.270925121,33.5501725,-85.84000756
2017,1.270930913,33.55035032,-85.83958186
