,Year,Acres,Latitude,Longitude,JANMAXTEMP,FEBMAXTEMP,MARMAXTEMP,JANMINTEMP,FEBMINTEMP,MARMINTEMP
17231,2017,1.261506055,33.26104753,-86.53219827,10.79193211,19.64191055,19.33741379,5.156137943,6.362985611,7.272019863
17241,2017,1.261511848,33.26122534,-86.53177257,10.79193211,19.64191055,19.33741379,5.156137943,6.362985611,7.272019863
17251,2017,1.261517641,33.26140316,-86.53134687,10.79193211,19.64191055,19.33741379,5.156137943,6.362985611,7.272019863
17261,2017,1.261523434,33.26158097,-86.53092116,10.79193211,19.64191055,19.33741379,5.156137943,6.362985611,7.272019863
17271,2017,1.261529227,33.26175878,-86.53049546,10.79193211,19.64191055,19.33741379,5.156137943,6.362985611,7.272019863
17281,2017,1.261535019,33.2619366,-86.53006976,10.79193211,19.64191055,19.33741379,5.156137943,6.362985611,7.272019863
17291,2017,1.261540812,33.26211441,-86.52964406,10.79193211,19.64191055,19.33741379,5.156137943,6.362985611,7.272019863
17301,2017,1.261546605,33.26229223,-86.52921836,10.79193211,19.64191055,19.33741379,5.156137943,6.362985611,7.272019863
17311,2017,1.261552398,33.26247004,-86.52879266,10.79193211,19.64191055,19.33741379,5.156137943,6.362985611,7.272019863
17321,2017,1.261558191,33.26264785,-86.52836695,10.79193211,19.64191055,19.33741379,5.156137943,6.362985611,7.272019863
17331,2017,1.261563983,33.26282567,-86.52794125,10.79193211,19.64191055,19.33741379,5.156137943,6.362985611,7.272019863
17341,2017,1.261569776,33.26300348,-86.52751555,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17351,2017,1.261575569,33.26318129,-86.52708985,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17361,2017,1.261581362,33.26335911,-86.52666415,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17371,2017,1.261587154,33.26353692,-86.52623845,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17381,2017,1.261592947,33.26371473,-86.52581275,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17391,2017,1.26159874,33.26389255,-86.52538704,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17401,2017,1.261604533,33.26407036,-86.52496134,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17411,2017,1.261610326,33.26424818,-86.52453564,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17421,2017,1.261616118,33.26442599,-86.52410994,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17431,2017,1.261621911,33.2646038,-86.52368424,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17441,2017,1.261627704,33.26478162,-86.52325854,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17451,2017,1.261633497,33.26495943,-86.52283283,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17461,2017,1.261639289,33.26513724,-86.52240713,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17471,2017,1.261645082,33.26531506,-86.52198143,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17481,2017,1.261650875,33.26549287,-86.52155573,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17491,2017,1.261656668,33.26567068,-86.52113003,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17501,2017,1.261662461,33.2658485,-86.52070433,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17511,2017,1.261668253,33.26602631,-86.52027863,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17521,2017,1.261674046,33.26620413,-86.51985292,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17531,2017,1.261679839,33.26638194,-86.51942722,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17541,2017,1.261685632,33.26655975,-86.51900152,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17551,2017,1.261691425,33.26673757,-86.51857582,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17561,2017,1.261697217,33.26691538,-86.51815012,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17571,2017,1.26170301,33.26709319,-86.51772442,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17581,2017,1.261708803,33.26727101,-86.51729871,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17591,2017,1.261714596,33.26744882,-86.51687301,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17601,2017,1.261720388,33.26762663,-86.51644731,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17611,2017,1.261726181,33.26780445,-86.51602161,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17621,2017,1.261731974,33.26798226,-86.51559591,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17631,2017,1.261737767,33.26816008,-86.51517021,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17641,2017,1.26174356,33.26833789,-86.51474451,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17651,2017,1.261749352,33.2685157,-86.5143188,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17661,2017,1.261755145,33.26869352,-86.5138931,10.80386734,19.63876343,19.31482506,5.088635445,6.356799603,7.229249954
17671,2017,1.261760938,33.26887133,-86.5134674,10.76611042,19.62714767,19.2888298,5.089404583,6.320589066,7.194550991
17681,2017,1.261766731,33.26904914,-86.5130417,10.76611042,19.62714767,19.2888298,5.089404583,6.320589066,7.194550991
17691,2017,1.261772524,33.26922696,-86.512616,10.76611042,19.62714767,19.2888298,5.089404583,6.320589066,7.194550991
17701,2017,1.261778316,33.26940477,-86.5121903,10.76611042,19.62714767,19.2888298,5.089404583,6.320589066,7.194550991
17711,2017,1.261784109,33.26958258,-86.51176459,10.76611042,19.62714767,19.2888298,5.089404583,6.320589066,7.194550991
17721,2017,1.261789902,33.2697604,-86.51133889,10.76611042,19.62714767,19.2888298,5.089404583,6.320589066,7.194550991
17731,2017,1.261795695,33.26993821,-86.51091319,10.76611042,19.62714767,19.2888298,5.089404583,6.320589066,7.194550991
17741,2017,1.261801487,33.27011603,-86.51048749,10.76611042,19.62714767,19.2888298,5.089404583,6.320589066,7.194550991
17751,2017,1.26180728,33.27029384,-86.51006179,10.76611042,19.62714767,19.2888298,5.089404583,6.320589066,7.194550991
17761,2017,1.261813073,33.27047165,-86.50963609,10.76611042,19.62714767,19.2888298,5.089404583,6.320589066,7.194550991
17771,2017,1.261818866,33.27064947,-86.50921039,10.76611042,19.62714767,19.2888298,5.089404583,6.320589066,7.194550991
17781,2017,1.261824659,33.27082728,-86.50878468,10.76611042,19.62714767,19.2888298,5.089404583,6.320589066,7.194550991
17791,2017,1.261830451,33.27100509,-86.50835898,10.6126852,19.54621696,19.12373352,5.052021027,6.236244202,7.146343708
17801,2017,1.261836244,33.27118291,-86.50793328,10.6126852,19.54621696,19.12373352,5.052021027,6.236244202,7.146343708
17811,2017,1.261842037,33.27136072,-86.50750758,10.6126852,19.54621696,19.12373352,5.052021027,6.236244202,7.146343708
17821,2017,1.26184783,33.27153853,-86.50708188,10.6126852,19.54621696,19.12373352,5.052021027,6.236244202,7.146343708
17831,2017,1.261853622,33.27171635,-86.50665618,10.6126852,19.54621696,19.12373352,5.052021027,6.236244202,7.146343708
17841,2017,1.261859415,33.27189416,-86.50623047,10.6126852,19.54621696,19.12373352,5.052021027,6.236244202,7.146343708
17851,2017,1.261865208,33.27207198,-86.50580477,10.6126852,19.54621696,19.12373352,5.052021027,6.236244202,7.146343708
17861,2017,1.261871001,33.27224979,-86.50537907,10.6126852,19.54621696,19.12373352,5.052021027,6.236244202,7.146343708
17871,2017,1.261876794,33.2724276,-86.50495337,10.6126852,19.54621696,19.12373352,5.052021027,6.236244202,7.146343708
17881,2017,1.261882586,33.27260542,-86.50452767,10.6126852,19.54621696,19.12373352,5.052021027,6.236244202,7.146343708
17891,2017,1.261888379,33.27278323,-86.50410197,10.6126852,19.54621696,19.12373352,5.052021027,6.236244202,7.146343708
17901,2017,1.261894172,33.27296104,-86.50367627,10.6126852,19.54621696,19.12373352,5.052021027,6.236244202,7.146343708
17911,2017,1.261899965,33.27313886,-86.50325056,10.6126852,19.54621696,19.12373352,5.052021027,6.236244202,7.146343708
17921,2017,1.261905758,33.27331667,-86.50282486,10.6126852,19.54621696,19.12373352,5.052021027,6.236244202,7.146343708
17931,2017,1.26191155,33.27349448,-86.50239916,10.6126852,19.54621696,19.12373352,5.052021027,6.236244202,7.146343708
17941,2017,1.261917343,33.2736723,-86.50197346,10.6126852,19.54621696,19.12373352,5.052021027,6.236244202,7.146343708
17951,2017,1.261923136,33.27385011,-86.50154776,10.6126852,19.54621696,19.12373352,5.052021027,6.236244202,7.146343708
17961,2017,1.261928929,33.27402793,-86.50112206,10.6126852,19.54621696,19.12373352,5.052021027,6.236244202,7.146343708
17971,2017,1.261934721,33.27420574,-86.50069635,10.6126852,19.54621696,19.12373352,5.052021027,6.236244202,7.146343708
17981,2017,1.261940514,33.27438355,-86.50027065,10.6126852,19.54621696,19.12373352,5.052021027,6.236244202,7.146343708
17991,2017,1.261946307,33.27456137,-86.49984495,10.6126852,19.54621696,19.12373352,5.052021027,6.236244202,7.146343708
18001,2017,1.2619521,33.27473918,-86.49941925,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18011,2017,1.261957893,33.27491699,-86.49899355,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18021,2017,1.261963685,33.27509481,-86.49856785,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18031,2017,1.261969478,33.27527262,-86.49814215,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18041,2017,1.261975271,33.27545043,-86.49771644,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18051,2017,1.261981064,33.27562825,-86.49729074,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18061,2017,1.261986856,33.27580606,-86.49686504,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18071,2017,1.261992649,33.27598388,-86.49643934,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18081,2017,1.261998442,33.27616169,-86.49601364,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18091,2017,1.262004235,33.2763395,-86.49558794,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18101,2017,1.262010028,33.27651732,-86.49516223,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18111,2017,1.26201582,33.27669513,-86.49473653,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18121,2017,1.262021613,33.27687294,-86.49431083,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18131,2017,1.262027406,33.27705076,-86.49388513,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18141,2017,1.262033199,33.27722857,-86.49345943,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18151,2017,1.262038992,33.27740638,-86.49303373,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18161,2017,1.262044784,33.2775842,-86.49260803,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18171,2017,1.262050577,33.27776201,-86.49218232,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18181,2017,1.26205637,33.27793983,-86.49175662,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18191,2017,1.262062163,33.27811764,-86.49133092,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18201,2017,1.262067955,33.27829545,-86.49090522,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18211,2017,1.262073748,33.27847327,-86.49047952,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18221,2017,1.262079541,33.27865108,-86.49005382,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18231,2017,1.262085334,33.27882889,-86.48962811,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18241,2017,1.262091127,33.27900671,-86.48920241,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18251,2017,1.262096919,33.27918452,-86.48877671,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18261,2017,1.262102712,33.27936233,-86.48835101,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18271,2017,1.262108505,33.27954015,-86.48792531,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18281,2017,1.262114298,33.27971796,-86.48749961,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18291,2017,1.26212009,33.27989578,-86.48707391,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18301,2017,1.262125883,33.28007359,-86.4866482,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18311,2017,1.262131676,33.2802514,-86.4862225,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18321,2017,1.262137469,33.28042922,-86.4857968,10.64179897,19.51116753,19.13885307,5.0268507,6.226725578,7.138543606
18331,2017,1.262143262,33.28060703,-86.4853711,10.75918293,19.58233452,19.22741699,5.041779995,6.240009785,7.11790657
18341,2017,1.262149054,33.28078484,-86.4849454,10.75918293,19.58233452,19.22741699,5.041779995,6.240009785,7.11790657
18351,2017,1.262154847,33.28096266,-86.4845197,10.75918293,19.58233452,19.22741699,5.041779995,6.240009785,7.11790657
18361,2017,1.26216064,33.28114047,-86.48409399,10.75918293,19.58233452,19.22741699,5.041779995,6.240009785,7.11790657
18371,2017,1.262166433,33.28131828,-86.48366829,10.75918293,19.58233452,19.22741699,5.041779995,6.240009785,7.11790657
18381,2017,1.262172226,33.2814961,-86.48324259,10.75918293,19.58233452,19.22741699,5.041779995,6.240009785,7.11790657
18391,2017,1.262178018,33.28167391,-86.48281689,10.75918293,19.58233452,19.22741699,5.041779995,6.240009785,7.11790657
18401,2017,1.262183811,33.28185173,-86.48239119,10.75918293,19.58233452,19.22741699,5.041779995,6.240009785,7.11790657
18411,2017,1.262189604,33.28202954,-86.48196549,10.75918293,19.58233452,19.22741699,5.041779995,6.240009785,7.11790657
18421,2017,1.262195397,33.28220735,-86.48153979,10.75918293,19.58233452,19.22741699,5.041779995,6.240009785,7.11790657
18431,2017,1.262201189,33.28238517,-86.48111408,10.75918293,19.58233452,19.22741699,5.041779995,6.240009785,7.11790657
18441,2017,1.262206982,33.28256298,-86.48068838,10.75918293,19.58233452,19.22741699,5.041779995,6.240009785,7.11790657
18451,2017,1.262212775,33.28274079,-86.48026268,10.75918293,19.58233452,19.22741699,5.041779995,6.240009785,7.11790657
18461,2017,1.262218568,33.28291861,-86.47983698,10.75918293,19.58233452,19.22741699,5.041779995,6.240009785,7.11790657
18471,2017,1.262224361,33.28309642,-86.47941128,10.75918293,19.58233452,19.22741699,5.041779995,6.240009785,7.11790657
18481,2017,1.262230153,33.28327423,-86.47898558,10.75918293,19.58233452,19.22741699,5.041779995,6.240009785,7.11790657
18491,2017,1.262235946,33.28345205,-86.47855987,10.75918293,19.58233452,19.22741699,5.041779995,6.240009785,7.11790657
18501,2017,1.262241739,33.28362986,-86.47813417,10.75918293,19.58233452,19.22741699,5.041779995,6.240009785,7.11790657
18511,2017,1.262247532,33.28380768,-86.47770847,10.75918293,19.58233452,19.22741699,5.041779995,6.240009785,7.11790657
18521,2017,1.262253324,33.28398549,-86.47728277,10.75918293,19.58233452,19.22741699,5.041779995,6.240009785,7.11790657
18531,2017,1.262259117,33.2841633,-86.47685707,10.75918293,19.58233452,19.22741699,5.041779995,6.240009785,7.11790657
18541,2017,1.26226491,33.28434112,-86.47643137,10.75918293,19.58233452,19.22741699,5.041779995,6.240009785,7.11790657
18551,2017,1.262270703,33.28451893,-86.47600567,10.75918293,19.58233452,19.22741699,5.041779995,6.240009785,7.11790657
18561,2017,1.262276496,33.28469674,-86.47557996,10.75918293,19.58233452,19.22741699,5.041779995,6.240009785,7.11790657
18571,2017,1.262282288,33.28487456,-86.47515426,10.75918293,19.58233452,19.22741699,5.041779995,6.240009785,7.11790657
18581,2017,1.262288081,33.28505237,-86.47472856,10.75367069,19.59930229,19.24414063,5.044687748,6.271646023,7.114472389
18591,2017,1.262293874,33.28523018,-86.47430286,10.75367069,19.59930229,19.24414063,5.044687748,6.271646023,7.114472389
18601,2017,1.262299667,33.285408,-86.47387716,10.75367069,19.59930229,19.24414063,5.044687748,6.271646023,7.114472389
18611,2017,1.26230546,33.28558581,-86.47345146,10.75367069,19.59930229,19.24414063,5.044687748,6.271646023,7.114472389
18621,2017,1.262311252,33.28576363,-86.47302575,10.75367069,19.59930229,19.24414063,5.044687748,6.271646023,7.114472389
18631,2017,1.262317045,33.28594144,-86.47260005,10.75367069,19.59930229,19.24414063,5.044687748,6.271646023,7.114472389
18641,2017,1.262322838,33.28611925,-86.47217435,10.75367069,19.59930229,19.24414063,5.044687748,6.271646023,7.114472389
1865,2017,1.262328631,33.28629707,-86.47174865,10.75367069,19.59930229,19.24414063,5.044687748,6.271646023,7.114472389
1866,2017,1.262334423,33.28647488,-86.47132295,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1867,2017,1.262340216,33.28665269,-86.47089725,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1868,2017,1.262346009,33.28683051,-86.47047155,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1869,2017,1.262351802,33.28700832,-86.47004584,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1870,2017,1.262357595,33.28718613,-86.46962014,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1871,2017,1.262363387,33.28736395,-86.46919444,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1872,2017,1.26236918,33.28754176,-86.46876874,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1873,2017,1.262374973,33.28771958,-86.46834304,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1874,2017,1.262380766,33.28789739,-86.46791734,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1875,2017,1.262386559,33.2880752,-86.46749163,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1876,2017,1.262392351,33.28825302,-86.46706593,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1877,2017,1.262398144,33.28843083,-86.46664023,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1878,2017,1.262403937,33.28860864,-86.46621453,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1879,2017,1.26240973,33.28878646,-86.46578883,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1880,2017,1.262415522,33.28896427,-86.46536313,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1881,2017,1.262421315,33.28914208,-86.46493743,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1882,2017,1.262427108,33.2893199,-86.46451172,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1883,2017,1.262432901,33.28949771,-86.46408602,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1884,2017,1.262438694,33.28967553,-86.46366032,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1885,2017,1.262444486,33.28985334,-86.46323462,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1886,2017,1.262450279,33.29003115,-86.46280892,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1887,2017,1.262456072,33.29020897,-86.46238322,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1888,2017,1.262461865,33.29038678,-86.46195751,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1889,2017,1.262467657,33.29056459,-86.46153181,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1890,2017,1.26247345,33.29074241,-86.46110611,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1891,2017,1.262479243,33.29092022,-86.46068041,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1892,2017,1.262485036,33.29109803,-86.46025471,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1893,2017,1.262490829,33.29127585,-86.45982901,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1894,2017,1.262496621,33.29145366,-86.45940331,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1895,2017,1.262502414,33.29163148,-86.4589776,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1896,2017,1.262508207,33.29180929,-86.4585519,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1897,2017,1.262514,33.2919871,-86.4581262,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1898,2017,1.262519793,33.29216492,-86.4577005,10.7888546,19.62622261,19.27497101,5.061999321,6.278961182,7.112903118
1899,2017,1.262525585,33.29234273,-86.4572748,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1900,2017,1.262531378,33.29252054,-86.4568491,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1901,2017,1.262537171,33.29269836,-86.45642339,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1902,2017,1.262542964,33.29287617,-86.45599769,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1903,2017,1.262548756,33.29305398,-86.45557199,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1904,2017,1.262554549,33.2932318,-86.45514629,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1905,2017,1.262560342,33.29340961,-86.45472059,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1906,2017,1.262566135,33.29358743,-86.45429489,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1907,2017,1.262571928,33.29376524,-86.45386919,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1908,2017,1.26257772,33.29394305,-86.45344348,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1909,2017,1.262583513,33.29412087,-86.45301778,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1910,2017,1.262589306,33.29429868,-86.45259208,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1911,2017,1.262595099,33.29447649,-86.45216638,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1912,2017,1.262600891,33.29465431,-86.45174068,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1913,2017,1.262606684,33.29483212,-86.45131498,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1914,2017,1.262612477,33.29500993,-86.45088927,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1915,2017,1.26261827,33.29518775,-86.45046357,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1916,2017,1.262624063,33.29536556,-86.45003787,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1917,2017,1.262629855,33.29554338,-86.44961217,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1918,2017,1.262635648,33.29572119,-86.44918647,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1919,2017,1.262641441,33.295899,-86.44876077,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1920,2017,1.262647234,33.29607682,-86.44833507,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1921,2017,1.262653027,33.29625463,-86.44790936,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1922,2017,1.262658819,33.29643244,-86.44748366,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1923,2017,1.262664612,33.29661026,-86.44705796,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1924,2017,1.262670405,33.29678807,-86.44663226,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1925,2017,1.262676198,33.29696588,-86.44620656,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1926,2017,1.26268199,33.2971437,-86.44578086,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1927,2017,1.262687783,33.29732151,-86.44535515,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1928,2017,1.262693576,33.29749933,-86.44492945,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1929,2017,1.262699369,33.29767714,-86.44450375,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1930,2017,1.262705162,33.29785495,-86.44407805,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1931,2017,1.262710954,33.29803277,-86.44365235,10.8379097,19.66639137,19.30492973,5.029112816,6.270242214,7.062427044
1932,2017,1.262716747,33.29821058,-86.44322665,10.85971546,19.65746307,19.30138016,5.016523361,6.239171505,7.043471813
1933,2017,1.26272254,33.29838839,-86.44280095,10.85971546,19.65746307,19.30138016,5.016523361,6.239171505,7.043471813
1934,2017,1.262728333,33.29856621,-86.44237524,10.85971546,19.65746307,19.30138016,5.016523361,6.239171505,7.043471813
1935,2017,1.262734125,33.29874402,-86.44194954,10.85971546,19.65746307,19.30138016,5.016523361,6.239171505,7.043471813
1936,2017,1.262739918,33.29892183,-86.44152384,10.85971546,19.65746307,19.30138016,5.016523361,6.239171505,7.043471813
1937,2017,1.262745711,33.29909965,-86.44109814,10.79465103,19.6428566,19.27330589,5,6.238554001,7.016711235
1938,2017,1.262751504,33.29927746,-86.44067244,10.79465103,19.6428566,19.27330589,5,6.238554001,7.016711235
1939,2017,1.262757297,33.29945528,-86.44024674,10.79465103,19.6428566,19.27330589,5,6.238554001,7.016711235
1940,2017,1.262763089,33.29963309,-86.43982103,10.79465103,19.6428566,19.27330589,5,6.238554001,7.016711235
1941,2017,1.262768882,33.2998109,-86.43939533,10.79465103,19.6428566,19.27330589,5,6.238554001,7.016711235
1942,2017,1.262774675,33.29998872,-86.43896963,10.79465103,19.6428566,19.27330589,5,6.238554001,7.016711235
1943,2017,1.262780468,33.30016653,-86.43854393,10.79465103,19.6428566,19.27330589,5,6.238554001,7.016711235
1944,2017,1.262786261,33.30034434,-86.43811823,10.79465103,19.6428566,19.27330589,5,6.238554001,7.016711235
1945,2017,1.262792053,33.30052216,-86.43769253,10.79465103,19.6428566,19.27330589,5,6.238554001,7.016711235
1946,2017,1.262797846,33.30069997,-86.43726683,10.79465103,19.6428566,19.27330589,5,6.238554001,7.016711235
1947,2017,1.262803639,33.30087778,-86.43684112,10.79465103,19.6428566,19.27330589,5,6.238554001,7.016711235
1948,2017,1.262809432,33.3010556,-86.43641542,10.79465103,19.6428566,19.27330589,5,6.238554001,7.016711235
1949,2017,1.262815224,33.30123341,-86.43598972,10.79465103,19.6428566,19.27330589,5,6.238554001,7.016711235
1950,2017,1.262821017,33.30141123,-86.43556402,10.79465103,19.6428566,19.27330589,5,6.238554001,7.016711235
1951,2017,1.26282681,33.30158904,-86.43513832,10.79465103,19.6428566,19.27330589,5,6.238554001,7.016711235
